image_name,num_distractors,target_type,orientation,color,focus,shape,size,location,pattern
wHHUWTft6DiO7.jpg,11,bun,0,1,0,0,1,0,1
wJErgBh67fnNn.jpg,2,dog,0,1,0,0,0,0,1
wLPuTIvx34aNR.jpg,15,bottle,1,0,0,0,0,0,0
wLpqBA3TCbzi7.jpg,50,pig,0,1,0,1,0,0,0
wM9YpmBHOcIz9.jpg,4,bottle,0,1,1,0,0,0,1
wMdf9CTQMk35K.jpg,14,orange,0,1,0,0,0,0,1
wOx8hBVwxt4SU.jpg,14,egg,0,1,0,0,0,0,0
wXWdiZFeY0wQV.jpg,6,fence,0,1,0,0,0,0,0
wctYbYwb7YZT3.jpg,32,toy,0,1,0,0,0,0,1
we1VSjR8tjI9m.jpg,2,jar,0,0,0,0,1,0,1
wee4YeTnAuKMc.jpg,7,tulip,0,1,0,0,1,0,0
wg0K8abvZDOXl.jpg,6,bicycle,0,1,0,0,0,0,1
wgxcO94AakK7g.jpg,11,toilet paper,1,0,0,1,0,0,1
wi4YmJbiktnTZ.jpg,2,light,0,1,0,0,0,0,0
wj2OATFPFe8dZ.jpg,50,tulip,0,1,0,0,0,0,0
wl0fMWwShNWHy.jpg,100,window,1,1,0,1,0,0,0
woL8XGfDtVbZf.jpg,22,jelly,0,1,0,0,0,0,0
wofO7H69Fg4bQ.jpg,15,battery,1,0,0,0,0,0,0
womIElpgMu3YT.jpg,7,hook,1,0,0,0,0,0,0
wswHyEzBDDUd2.jpg,26,orange,0,1,0,0,0,0,0
wxRguFXDRfeF0.jpg,50,pretzel,0,1,0,1,1,0,0
x201QSzspAEpp.jpg,10,chicken,0,1,0,0,0,0,1
x5p2V6JbV7DvC.jpg,3,seagull,1,1,0,0,1,0,1
x6RDD5PdWE2MF.jpg,4,lion,0,1,0,0,0,0,0
x6a4dXEIr0XNJ.jpg,18,pepper,0,1,0,0,0,0,0
x8Eyl00LRiUO0.jpg,11,umbrella,0,0,0,1,0,0,0
x8NA4PrFppRlF.jpg,3,passport,0,1,0,0,0,0,0
x8WCzCRrBtZ9f.jpg,6,sheep,0,1,0,1,0,0,0
xASyH8odzajyB.jpg,7,knive,0,1,0,0,0,0,0
xDgaXsRG62mJl.jpg,50,window,1,1,0,1,0,0,0
xECgM8Sx62KmD.jpg,3,egg,0,0,0,0,1,0,1
xFIt37uZL1swG.jpg,3,candy,0,1,0,0,1,0,1
xIF5qqufhmDAY.jpg,60,bean,0,1,0,0,0,0,0
xKuh7YrscknO4.jpg,35,pigeon,0,1,0,0,0,0,1
xSHjrkQINf76a.jpg,5,egg,0,1,0,0,0,0,1
xTdpBUM6VxGZE.jpg,3,passport,0,1,0,0,0,0,1
xTxJE5I3kMMdp.jpg,100,window,0,1,0,0,0,0,0
xU5F4FKTWJRbg.jpg,3,envelope,0,1,0,0,0,0,0
xV7D1ThAOQmu1.jpg,3,ornament,0,1,0,1,1,0,0
xWXKaK8c5K4d6.jpg,20,tulip,0,1,0,1,1,0,0
xb3GeDYE8UcNa.jpg,30,flower,0,1,0,0,1,0,0
xbiSIH1g15PVL.jpg,5,light,0,1,0,0,0,0,0
xiuLCB4ykfhVq.jpg,14,utensilsfork,0,0,0,1,0,0,0
xkDSEr5IDXca1.jpg,7,onion,0,1,0,0,1,0,0
xknwnPlWk5wGJ.jpg,3,airplane,0,1,0,0,0,0,1
xlpyp9tuHK971.jpg,40,bird,1,0,0,1,0,0,0
xm4xnxbwubmdZ.jpg,12,egg,0,1,0,0,0,0,0
xphG0zHM1vdT8.jpg,8,book,1,0,0,0,0,0,0
xrXmK4A20myG8.jpg,50,pasta,0,0,1,1,0,0,1
xrfmjRoH0wwol.jpg,3,nail,0,1,0,0,0,0,1
xseRjhz95mZ55.jpg,32,emoji,0,1,0,1,0,0,1
xtLpp3XSPmbyO.jpg,15,camera,0,1,0,0,0,0,0
xtepfSp3gQMNj.jpg,50,zebra,0,1,0,1,0,0,1
xv1JqlEVeUERE.jpg,5,pasta,0,1,0,1,1,0,1
xwasBW7AOrdTQ.jpg,11,cookie,1,0,0,0,0,0,0
xyXy9aVOYdPho.jpg,3,nail,0,1,0,0,0,0,1
xyaOzT5i29gOJ.jpg,3,lego,0,1,0,0,0,0,0
y15JXUHrz4Y46.jpg,22,yarn,0,1,0,0,0,0,0
y15ZLTRw5g33z.jpg,50,apple,0,1,0,0,1,0,0
y1bfQVQ4BVoVj.jpg,2,cat,0,1,0,0,0,0,1
y2gfu4jN4YzHq.jpg,14,tulip,0,1,0,0,0,0,0
y3R3hR14MqnyW.jpg,200,tile,1,0,0,0,0,0,0
y3cU7gUNoKKZK.jpg,2,bird,1,0,0,0,0,0,0
y5MEj6kv3go6D.jpg,4,pig,1,0,0,0,0,0,0
y6s89iYDq28CX.jpg,49,pigeon,0,1,0,0,0,0,1
y7WJ1H585cDwX.jpg,100,stone,0,1,0,1,0,0,0
y9ZSXSD4Hozff.jpg,3,pepper,0,1,0,1,1,0,0
y9nTYrKPKA8pd.jpg,50,person,0,1,0,1,0,0,1
yAF544qZBazFZ.jpg,5,egg,0,1,0,0,0,0,0
yAP3qbLYH5k0v.jpg,40,wood plank,0,1,0,0,0,0,0
yAu4HdkwUnn1F.jpg,6,bowl,0,1,0,0,0,0,0
yBL8ohdEfqkww.jpg,100,sunflower,1,0,0,0,0,0,1
yCv3mLCSjQMkS.jpg,26,stone,0,1,0,0,0,0,0
yDVeRun5c6tMi.jpg,4,airplane,0,1,0,0,0,0,1
yDlF8LxgaHnrQ.jpg,24,flower,0,1,0,0,0,0,0
yEfl7igFaX4a6.jpg,9,plate,0,1,0,0,0,0,0
yHRTrb3Oo8Rxb.jpg,9,apple,0,1,0,1,1,0,0
yIo2gvJb6qBWg.jpg,200,poppy,0,1,0,1,1,0,0
yJ6I00o4iRcdT.jpg,17,lighthouse,0,1,0,1,0,0,1
yK6FAmqSx7PAj.jpg,8,egg,0,1,0,0,0,0,1
yKbb7NS4P51wD.jpg,2,shoe,0,1,0,0,1,0,1
yOOTSHmj6LTjn.jpg,200,candy,0,1,0,0,0,0,0
yPxX0jbdWcJJa.jpg,7,pepper,0,1,0,0,0,0,0
ySfW9w2Y6sqKg.jpg,10,tomato,0,1,0,0,0,0,0
ySjyFbz8LLUCI.jpg,3,nail,0,1,0,0,0,0,1
yTVSh4dqCRBFj.jpg,5,person,0,0,0,1,0,0,1
yTeOA7NJXQxuJ.jpg,3,egg,0,0,0,1,1,0,0
yThZ8NBaWvfmb.jpg,3,drink,0,0,0,1,1,0,0
yUVM4yWikMWko.jpg,72,box,1,0,0,0,0,0,0
yW3WzKGG1tBKc.jpg,11,tulip,0,1,0,0,0,1,0
yWLbzpzo4IQxt.jpg,100,pepper,0,1,1,0,0,0,0
yYVixB6IpM6sO.jpg,30,tulip,0,1,0,0,0,0,0
yYcpHAsdJTM44.jpg,27,package,0,1,0,0,0,0,1
yad6bjPVOcOqz.jpg,3,garage door,0,1,0,0,0,0,1
yfiDYwqU2FYQQ.jpg,30,eye,0,1,0,1,1,0,1
ygKkcjCu2FJKs.jpg,7,bottle,0,1,0,0,0,0,1
yjPALs4jEm65W.jpg,10,pencil,0,1,0,0,0,0,0
yntGLxXT770OR.jpg,11,turtle,0,0,0,1,0,0,0
yqTCU2UAbiHSt.jpg,15,ball,0,1,0,0,0,0,1
ys7K2gWnE1M0C.jpg,3,cat,0,1,0,1,0,0,1
ytTW0X5wkx2vB.jpg,17,chair,0,1,0,1,1,0,0
yu3ThK1FKFNS4.jpg,41,tile,1,0,0,0,0,0,0
yxW9yFmsu7MT7.jpg,3,nail,0,1,0,0,0,0,1
z19LbXcsaTQoj.jpg,2,dog,0,1,0,0,1,0,1
z356dmF429pKn.jpg,33,duck,0,1,0,0,1,0,1
z5Ym9exc0sjo3.jpg,10,carrot,1,0,0,0,0,0,0
z97E4fiC7ZpQd.jpg,13,pill,0,1,0,0,0,0,1
zBRDSf5kd7tkD.jpg,11,skull,0,1,0,0,0,0,0
zCejosBGK2kTv.jpg,9,tulip,0,1,0,0,1,0,1
zDHseCtChmo5T.jpg,80,tile,0,1,0,0,0,0,1
zDMxe43ad22E7.jpg,50,leaf,0,1,0,0,0,0,0
zDUqP9nXi5mHY.jpg,23,fish,0,1,0,0,1,0,0
zFiY2SavIlR7J.jpg,3,nail,0,1,0,0,0,0,1
zFsqfQAJQOtA0.jpg,4,drink,0,1,0,1,1,0,1
zJBz5ePxJnOid.jpg,11,cat,0,1,0,0,0,0,0
zLE59SEl1kSyC.jpg,3,parrot,0,1,0,1,1,0,1
zOXDiV4W7S5sH.jpg,50,berry,0,1,0,0,0,0,0
zPkPvHw9Ks5E3.jpg,4,bird,0,1,0,0,0,0,0
zPl6pLc3Daha8.jpg,10,tree,0,1,0,0,0,0,0
zRa3T79a30hnF.jpg,20,pasta,0,0,0,1,0,0,0
zTDSZX2sgvF1l.jpg,11,egg,0,1,0,0,0,0,0
zUcM9r71tJFmS.jpg,3,nail,0,1,0,0,0,0,1
zUmXl0FNBJXX0.jpg,4,cookie,0,0,0,1,1,0,1
zV1ns09nUSRiJ.jpg,8,cupcake,0,1,0,0,0,0,0
zVOg58FbG53Hg.jpg,3,surfboard,1,1,0,0,0,0,0
zVlCO67JyxNEm.jpg,13,duck,0,1,0,0,1,1,1
zVyGjgYra7iJQ.jpg,100,lego,0,1,0,0,0,0,1
zWNzp9vIgRhEO.jpg,3,dog,0,1,0,0,0,0,1
zWscheJ1SV7bY.jpg,4,owl,1,0,0,1,0,0,1
zYBko79X4kWU3.jpg,50,leaf,0,1,0,0,0,0,1
zasEnr3mmYrtV.jpg,3,tree,0,1,0,0,1,0,0
zc71E77t1ZVJc.jpg,32,tulip,0,1,0,0,0,0,1
zcGk4eQ1j1aeP.jpg,30,pepper,0,1,0,0,0,0,0
zcjcIP0z1qMCM.jpg,3,drink,0,1,0,0,0,0,1
ze0Prp5NpT2Ar.jpg,5,tractor,0,1,0,0,0,0,0
zeP2XowSUHhat.jpg,50,leaf,0,1,0,0,0,0,0
zfPSnrf4W1whn.jpg,50,grape,0,1,0,0,0,0,0
zfURlfKTa7XUo.jpg,21,flower,1,1,0,0,0,0,0
zgHGG4eJ5AqYi.jpg,3,cat,0,1,0,0,0,0,1
zgsmHL66pr6Q8.jpg,40,flower,0,1,0,0,0,0,0
zh5lsmXVQXLO5.jpg,17,pepper,0,1,0,0,0,0,0
zh5tkUiNRNIrw.jpg,28,fruit,0,1,0,0,0,0,0
zhxvf4KRHLFJ4.jpg,4,paper clip,0,1,0,0,0,0,0
zjqn4wyuQ0kIw.jpg,100,stool,0,1,0,0,0,0,0
zk350xZUTCGNI.jpg,3,boat,0,1,0,1,1,0,1
zk3BEU553ZF6M.jpg,23,doughnut,0,1,0,1,0,0,0
zlml5asLymdFN.jpg,50,penguin,1,1,0,0,1,0,1
znsnTKAsLS7CF.jpg,8,bell,0,0,0,0,0,1,0
zobdXFk1DBdaP.jpg,38,light,0,1,0,0,0,0,0
zpPkBs9OvHfQ4.jpg,11,doll,1,0,0,0,0,0,0
zpVNL8FTEEMKU.jpg,6,bicycle,0,1,0,1,0,0,0
zqQ2lZ6LBYRBF.jpg,30,tile,0,1,0,0,0,0,0
zqbf4t3a3YdPI.jpg,3,bird,0,1,0,0,0,0,1
zrl2fmvfX1a2i.jpg,5,shape,0,1,0,0,0,0,0
zsoc3CuEHUsBI.jpg,4,narcissus,0,1,0,0,0,0,0
zzS94tkRNxzlD.jpg,50,orange,0,1,0,0,1,0,0
ISw6khdJO0alM.jpg,8,tile,0,0,0,1,0,0,1
IU7QO4PapitzK.jpg,100,pot,0,0,0,1,1,0,0
IUzUAe9wYVebO.jpg,50,stone,0,1,0,0,0,0,1
IV5LwN9RhPpmc.jpg,4,pepper,0,1,0,0,0,0,0
IV5vI5z1EmAit.jpg,3,shooting target,0,1,0,1,0,0,1
IVl3pEB0IdJYT.jpg,200,candy,0,1,0,0,0,0,0
IXCGNYoPNig2V.jpg,9,pod,0,1,0,0,0,0,0
IZqR4Zv3Pt278.jpg,25,tulip,0,1,0,0,0,0,0
IqcQPR8ko5Kig.jpg,43,pepper,0,1,0,0,0,0,0
Itp0K4FNlcHBo.jpg,100,packing peanut,0,1,0,0,0,0,0
ItrIN1lrc1kqz.jpg,14,candy,0,0,0,1,0,0,1
IuFOFiNRj4Po9.jpg,33,leaf,0,1,0,0,0,0,1
IwGIGMet7VlC1.jpg,4,light,0,1,0,0,0,0,0
IyG8l4eL0sD0y.jpg,40,candy,0,1,0,1,0,0,0
IzceVXCLsZ1Uy.jpg,100,pin,0,1,0,0,0,0,0
J1xuCJjUtQxWA.jpg,8,folder,1,0,0,0,0,0,0
J2cmuxliHdiJC.jpg,6,candle,0,1,0,1,0,0,0
J5ZZ1wpHhg6Au.jpg,22,crate,0,1,0,0,0,0,1
J5aPp13bqTmjh.jpg,7,toy,0,1,0,0,0,0,0
J8m2lc64yy7mm.jpg,12,flower,0,1,0,0,0,0,1
J8nP1XrwOUDj0.jpg,12,rose,0,1,0,0,0,0,0
JD1jmItmK17r8.jpg,14,turtle,0,1,0,0,0,0,0
JEQRvwbi0vq7j.jpg,5,candy,0,1,0,0,0,0,1
JEtYs74ATS9Mb.jpg,100,pepper,0,1,0,0,0,0,0
JGaiqqORN1wnp.jpg,9,pot,0,0,1,1,1,0,0
JIdFi83kDsMas.jpg,6,duck,0,1,0,0,0,0,1
JK3AoUfe4uRmu.jpg,19,tile,1,0,0,0,0,0,0
JNxPJ5585rzVQ.jpg,30,apple,0,1,0,1,1,0,0
JV1cQpA3guTny.jpg,29,hat,0,1,0,0,0,0,1
JXq8wjSgXC0WS.jpg,3,pigeon,0,1,0,0,0,0,0
JZCQ0Sm41jtLi.jpg,100,tomato,0,1,0,0,0,0,1
JcBe1NkifaLOX.jpg,14,fence,0,1,1,0,0,0,0
Jf4rrzIl8u364.jpg,8,chair,0,1,0,0,0,0,0
JgjJFsZUjC23j.jpg,7,pill,0,1,0,0,0,0,1
JiByMw8nLVyXL.jpg,15,grape,0,1,0,0,1,0,0
Jp1Xr9yCt3ynw.jpg,3,legs,0,1,0,0,0,0,1
Jphs696pxY9uQ.jpg,87,turtle,0,0,0,1,0,0,0
Jq4obQ1S6hpyD.jpg,10,duck,0,1,0,0,0,0,1
JsTTSHDIep6xT.jpg,8,doughnut,0,0,0,1,1,0,0
K44COK6vslttd.jpg,39,box,1,0,0,0,0,0,1
K4ARiEyIC9DvW.jpg,14,mango,0,1,0,0,0,0,0
K5qXL6fPhDmps.jpg,6,step,0,1,0,0,0,0,1
KC3QyyqzOyJuC.jpg,16,fence,0,0,0,1,0,0,0
KCJyZ0KckMNFa.jpg,2,nail,0,0,0,1,0,0,0
KDSzEl5U4twVc.jpg,3,spoon,0,0,0,1,1,0,0
KE9OYNU55RodE.jpg,50,tomato,0,1,0,0,0,0,0
KGoIEF0r9mQnF.jpg,5,egg,0,1,0,0,0,0,0
KHgO4W9vs4aLQ.jpg,3,switch,1,0,0,1,0,0,0
KIVBUV27EEE1M.jpg,3,drink,0,1,0,0,0,0,0
KOmD8QzupUO3t.jpg,10,book,1,0,0,0,0,0,1
KQw7vVZYmutKk.jpg,10,sheep,0,1,0,0,0,0,0
KSadwqKHGehI8.jpg,11,seagull,0,1,0,0,0,0,1
KWSM26HAhuXqS.jpg,14,bike,0,1,0,1,1,0,0
KZow8c1VochBa.jpg,4,sheep,1,1,0,0,0,0,0
KaDY05uyz7J3U.jpg,11,flower,0,1,0,0,0,0,1
KbRgHtnst7g2A.jpg,4,teabag,1,1,0,1,0,0,1
KdfzWOiW8MZ2q.jpg,8,rose,0,1,0,0,0,0,0
Kh0kN987ufKub.jpg,60,tile,0,1,0,0,0,0,0
KkWxBtsyTWr3S.jpg,6,bunny,0,1,0,0,0,0,0
KqMdAXNcwRu66.jpg,15,sheep,0,1,0,0,1,0,0
KsWC6srHSoMeT.jpg,3,candy,0,1,1,0,0,1,0
KwwxTeq2WyjRR.jpg,50,lettuce,0,1,0,0,0,0,0
L4scPjQZdG4kX.jpg,50,cucumber,0,1,0,0,1,0,1
L6xs2DnGhjoFH.jpg,7,pigeon,0,1,0,0,0,0,1
L8OiXE1ARB0CK.jpg,50,flower,0,1,1,0,0,0,0
LBMkwwsNq8jqN.jpg,14,duck,0,1,0,0,0,0,0
LD7GBRvhPfCwi.jpg,60,fish,0,1,0,1,1,0,1
LEF96LGWT5TFo.jpg,200,seal,0,1,0,1,1,0,1
LF08UYhJ0Le7x.jpg,3,sheep,0,1,0,0,0,0,0
LGeBKRwV3rUHo.jpg,4,cookie cutter,0,0,0,1,0,0,0
LHZ0YiRLNUwZ9.jpg,3,tart,0,0,0,1,1,0,0
LM9npHFtZO2Lt.jpg,2,toy,0,1,0,0,1,0,1
LOsVgKQddLu78.jpg,3,potato,0,1,0,0,0,0,0
LPbVEJ1R06ha8.jpg,8,window,0,1,0,0,0,0,1
LRHx3Ii7hRAD3.jpg,4,lego,1,1,0,0,0,0,0
LRsQX0zCtc94b.jpg,25,object,1,0,0,1,0,0,1
LWyFK84yweujD.jpg,37,tile,0,1,0,0,0,0,0
LZZqsf3YnoNG8.jpg,50,tile,0,1,0,0,0,0,0
LcKwt4ihTTGLi.jpg,4,cushion,0,1,0,0,0,0,1
LffmVL6tJkZHU.jpg,2,painting,0,1,0,0,0,0,1
LhA6oxcc7nlyz.jpg,9,rose,0,1,0,0,0,0,0
LhVyvi3glRVX9.jpg,40,glass,0,1,0,0,0,0,0
Lhth0LaEOqXsy.jpg,3,dog,0,1,0,0,0,0,1
Lj3INitVCnPxY.jpg,50,leaf,0,1,0,0,0,0,0
LjuGn9oAM9vJT.jpg,10,rose,0,1,0,0,1,0,0
Llhg0icPMGJc5.jpg,3,candy,0,0,0,1,0,0,0
LnE7UOAXy18hG.jpg,5,duck,0,1,0,0,0,0,0
LoIti9rGfjBrW.jpg,9,chess figure,0,1,0,0,0,0,0
LoWXNzki7P8H8.jpg,7,shoes,0,1,0,1,1,0,0
Lp7EqhGglxBii.jpg,3,car,0,1,0,1,1,0,0
LrvJaonAEYA5g.jpg,29,cookie,0,0,0,0,0,0,1
Ls3uZZw4WHjgQ.jpg,30,leaf,0,1,0,0,0,0,0
Ls5RbRbYN6SGJ.jpg,3,duck,0,1,0,1,1,0,1
LtdF3zk1jzrYw.jpg,71,wooden block,0,1,0,0,0,0,0
LwZwmQHB6oSNy.jpg,50,pepper,0,1,0,0,0,0,0
Lwm1OnqJRVdpa.jpg,10,flower,0,1,0,1,1,0,0
LwtaXqY7NG8OV.jpg,25,flower,0,1,0,1,0,0,1
LxF9kyRO048qP.jpg,24,tomato,0,1,0,0,0,0,0
Lxes5i1Au44sX.jpg,12,toy,0,1,0,1,1,0,0
LzKQujgDSQ403.jpg,70,dice,0,1,0,0,0,0,0
M0gSnuUaUhlWy.jpg,30,lea,0,1,0,1,1,0,0
M1TVK4rcKvYuJ.jpg,2,light,0,1,0,0,0,0,0
M1Vw4qXyIbVhi.jpg,3,battery,0,0,0,0,0,1,0
M2oggv0fYuniq.jpg,11,candy,0,1,0,0,0,0,0
M5UuHbsMetDK5.jpg,3,cat,0,1,0,0,0,1,1
M9P63oYAUpQXa.jpg,3,stool,1,0,0,1,0,0,0
M9pMvpb9F4jzF.jpg,19,penguin,0,1,1,1,0,0,1
MAZB3mGbnrvzO.jpg,2,drink,0,1,0,1,1,0,1
MCj0BP1eLlISe.jpg,11,radish,0,1,0,1,1,0,0
MECiCR9HIDs4h.jpg,3,tomato,0,1,0,0,1,0,0
MFNXB7vCZCBkj.jpg,100,bolt,0,1,0,0,0,0,0
MHAaY0ODjKs21.jpg,9,egg,0,1,0,0,0,0,0
MI2FLf7M9j30L.jpg,10,flower,0,1,0,0,1,1,0
MKAnRrs9YePrw.jpg,10,label,0,0,0,0,0,0,1
MMElsAI12yMyn.jpg,10,rose,0,1,0,0,0,0,0
MOjWPt7g3eDnu.jpg,32,pencil,1,1,0,1,0,0,0
MQIrUslp3T0Ro.jpg,10,bird,0,0,0,1,1,0,1
MSHYt5X13mqxS.jpg,4,cat,0,1,0,0,0,0,1
MVS3IAFNk9L5x.jpg,13,ghost,0,1,0,0,0,0,1
MXTrrn1TyuOzZ.jpg,34,square,1,0,0,0,0,0,0
MYfYRG5epPZtL.jpg,24,flower,0,1,0,1,1,0,1
MajAfEdIPzy3T.jpg,11,pastry,0,1,0,0,0,0,1
Me4iYJLPc4JNg.jpg,3,bird,0,1,0,0,0,0,1
Mg5BypJJmwexy.jpg,26,object,0,1,0,0,0,0,0
Mka0bEnlE0QbJ.jpg,7,fork,0,0,0,1,0,0,0
MlfrUtYDc5mih.jpg,30,fish,0,1,0,1,1,0,0
Mnvazu7P1yeib.jpg,4,wii,0,1,0,0,0,0,1
MrcMA01OEdIeS.jpg,24,plum,0,1,0,1,1,0,0
MvPm981v0lVUw.jpg,21,flower,0,1,0,1,0,0,1
MvVWJ6QaAhzoa.jpg,8,cookie,0,0,0,1,0,0,0
MyA9M9OkvZZNa.jpg,4,fork,1,0,0,0,0,1,0
MyOdwn0SCEc4m.jpg,34,window,0,1,0,0,0,0,1
MzbAqe9mFELPv.jpg,27,tile,0,1,0,0,0,0,0
Mzn3SNMwX9p49.jpg,50,plant,0,1,1,0,0,0,0
N3DfxB73Pt2Wj.jpg,5,bird,0,1,0,0,0,0,0
N3JckXV3nmKHB.jpg,50,leaf,0,1,0,0,0,0,0
N5k5taQ5ZEx7p.jpg,5,cup,0,1,0,1,1,0,0
N88qSInfpTCul.jpg,4,toilet paper,0,0,0,0,1,0,0
N8MuicijPvpB5.jpg,50,leaf,0,1,0,0,0,0,0
N8qPSs6PiFDXE.jpg,30,toy,0,1,0,0,0,0,0
NCNfvk9hgILai.jpg,10,candy,0,1,0,0,0,0,0
NCl6WbZNLeHRd.jpg,36,cobblestone,0,1,0,0,0,0,0
NDuDsfwKz0SZQ.jpg,4,passport,0,1,0,0,0,0,1
NG76mGoflrcnb.jpg,3,nail,0,1,0,0,0,0,1
NH7QRgY1JPist.jpg,3,olive,0,1,0,1,0,0,0
NI36F0vzhh9OM.jpg,11,light,0,1,0,0,0,0,0
NI8RRIAVO6PSs.jpg,7,candy,0,1,0,0,0,0,0
NKlqIVOGJe8br.jpg,10,tile,0,1,0,0,0,0,0
NLNX04CStYbcD.jpg,10,lock,0,0,0,0,0,1,0
NLm894nV93kmI.jpg,10,pigeon,1,0,0,1,0,0,0
NMlo3xnNDTust.jpg,50,feather,0,1,0,1,0,0,0
NN6vd6QbEkhwW.jpg,8,bow,0,1,0,0,0,0,1
NPX4lzFO8NteU.jpg,8,shoe,1,0,0,0,0,0,0
NQAJz3t74TJv0.jpg,37,dice,0,1,0,1,0,0,0
NYuXLzy2d41qn.jpg,10,sheep,0,1,0,0,0,0,0
NagiGui7p6I11.jpg,5,duck,0,1,0,0,1,1,1
NbO4SgLnwIGqO.jpg,14,kettle,0,1,0,0,1,0,0
NbodDyjpBqZs1.jpg,5,egg,0,1,0,0,0,0,0
Ne45kCw9ELK3X.jpg,14,ice,0,1,0,0,0,0,0
NhlHYZZKB9Y2Z.jpg,50,tulip,0,1,0,0,0,0,0
NlghrcdbZJ0OA.jpg,6,doughnut,0,1,0,1,0,0,0
NmVekRzR9dbCH.jpg,44,flower,0,1,0,0,0,0,1
No2ki3gpJNljQ.jpg,20,flower,0,1,0,1,1,0,1
NpzfQZ1QlXOuL.jpg,12,umbrella,0,1,0,1,1,0,1
NrDtKJzfV7x7D.jpg,2,phone,0,1,0,0,0,0,0
NrPVNipz8t6HS.jpg,23,flower,0,1,0,0,1,0,0
NsgRaUubGfLG2.jpg,2,drink,0,1,0,0,0,0,1
NuuCQuWhX38yo.jpg,50,tree,0,1,0,0,0,0,0
NvZEG5s1a8Wn6.jpg,7,rose,0,1,0,0,0,0,0
Nw3cBlsMwvmOo.jpg,10,house,0,1,0,1,1,0,1
O10csooiJgRgb.jpg,9,fence,0,1,0,1,0,0,1
O3M6DgoCz7er1.jpg,30,flower,0,1,0,1,0,0,0
O3UeAt1kSrPnq.jpg,4,chess figure,0,1,1,0,0,0,0
O5fPG0VgpREzB.jpg,7,cookie,0,1,0,1,0,0,0
O7Y0FbxfADq9c.jpg,7,paper figurine,0,1,1,0,0,0,0
OA1vsbcSZFXPF.jpg,30,flower,0,1,0,1,0,0,0
OAUGCToz83K2f.jpg,5,pencil,1,1,0,0,0,0,1
OCCs4DVsepOIb.jpg,14,ice cream,0,1,0,1,0,0,0
OE3iAB699FLBg.jpg,16,sheep,0,1,0,0,0,0,0
OHLzYf1rpTmKz.jpg,100,packaging peanut,0,1,0,0,0,0,0
OMVdIELCKg40H.jpg,70,flower,0,1,0,0,0,0,0
ORhPyVZyEv5IY.jpg,5,sheep,0,1,0,0,0,0,0
ORpquhKDCQA1g.jpg,6,candy,0,1,0,0,1,0,1
OSOFt0YYFiJCi.jpg,11,switch,0,0,0,1,1,0,0
OSWd7uLdZ2m3u.jpg,12,tulip,0,1,0,0,0,1,0
OUe1fTXnx1XNP.jpg,24,umbrella,0,0,0,1,0,0,0
OVXfHUSHBX2MU.jpg,11,dog,0,1,0,0,1,0,0
OWNAqYR6oDX7T.jpg,10,light,0,1,0,0,0,0,0
OX6ldvhtXClWY.jpg,2,chicken,0,1,0,1,0,0,0
OY4KaBiZAca17.jpg,6,lime,0,1,0,0,0,0,0
OYtIMJEXwq8qK.jpg,10,figurine,0,1,0,1,0,0,0
OZ3Dq7rwq2TRa.jpg,26,tile,0,1,0,0,0,0,0
OZdqSxDNd7rAJ.jpg,5,chair,0,1,0,0,0,0,0
Oab1QDJOHP8lx.jpg,12,candy,0,1,0,0,0,0,0
ObwBDqIPv1J0r.jpg,50,button,0,1,0,0,0,0,0
Obxi8PnB6TkaI.jpg,25,lime,0,1,0,0,0,0,0
OdIAQxp7fdI2l.jpg,4,candy,0,1,0,0,0,0,0
OdQ6VOTnUog51.jpg,6,figurine,0,1,0,0,0,0,0
Odd One Out - HQ.jpg,20,fish,0,1,0,1,1,0,1
Ohds9UChTAfUn.jpg,19,cookie,0,1,0,0,0,0,0
OhuBCs6S5Av7w.jpg,50,tomato,0,1,0,0,1,0,0
OktYTU7Imd7pK.jpg,100,dog food,0,1,0,1,1,0,0
OljqktueL80E9.jpg,2,drink,0,1,0,1,0,0,1
Om8tcnItUZI6E.jpg,3,flower,0,1,0,0,0,0,1
OoavXfRgys0p1.jpg,100,tulip,0,1,0,0,0,0,0
OqDlxjcFyTs09.jpg,8,bird,0,1,0,1,1,0,1
Oqn1jcsrs417R.jpg,3,bottle,0,1,0,0,0,1,0
Or92XigQ5WAjw.jpg,12,bottle,0,1,0,0,0,0,0
Orj7JrQ9s8I2t.jpg,6,bead,0,1,0,0,0,0,0
Ox0PvrRIX4N2P.jpg,4,banana,0,1,0,0,0,0,1
OzH4NHIrUoArI.jpg,20,coffee bean,0,1,0,0,0,0,0
P05MgJEEh2Bzz.jpg,6,pencil,0,1,0,0,0,0,1
P1Y0jaww9hQtC.jpg,2,drink,0,1,0,1,0,0,1
P4B2lQ5PiRhWK.jpg,25,berry,0,1,1,0,0,0,0
P4wZIGtt3zrPy.jpg,4,window,0,0,0,1,1,0,1
P6AbXQgXA8jFG.jpg,3,bun,0,1,0,1,1,0,1
P7ITxKPdQ5iCS.jpg,6,cow,0,1,0,0,0,0,0
iUF70id8IMMLx.jpg,50,leaf,0,1,0,0,0,0,1
iX73fruQ3TxwC.jpg,50,fence,0,1,1,0,0,0,0
iZnZ1oyfG8T3g.jpg,5,fish,0,1,0,0,0,0,0
ira9q4OHRDfgC.jpg,47,lego,0,1,0,0,0,0,0
iunNo6a3QYeog.jpg,32,flower,0,1,1,0,0,0,0
